timelog_id,activity_idref,person_idref,subtask_idref,account_idref,logdate,hours,timestamp
15292,8824,11,32,16,2009-09-14,4.5,"2014-09-25 20:17:34"
15293,8824,11,32,16,2009-09-15,6,"2014-09-25 20:17:34"
15294,8824,11,32,16,2009-09-16,2,"2014-09-25 20:17:34"
15295,8824,11,32,16,2009-09-17,5,"2014-09-25 20:17:34"
15296,8824,11,32,16,2009-09-18,4,"2014-09-25 20:17:34"
15297,8825,11,45,101,2009-09-14,0.5,"2014-09-25 20:17:34"
15298,8826,11,43,101,2009-09-16,1,"2014-09-25 20:17:34"
15299,8826,11,43,101,2009-09-17,1,"2014-09-25 20:17:34"
15300,8826,11,43,101,2009-09-18,1,"2014-09-25 20:17:34"
15301,8826,11,43,101,2009-09-19,0.5,"2014-09-25 20:17:34"
15302,8827,11,32,16,2009-09-21,2,"2014-09-25 20:17:34"
15303,8827,11,32,16,2009-09-22,2,"2014-09-25 20:17:34"
15304,8828,11,33,16,2009-09-21,2,"2014-09-25 20:17:34"
15305,8828,11,33,16,2009-09-22,4,"2014-09-25 20:17:34"
15306,8829,11,43,101,2009-09-21,1,"2014-09-25 20:17:34"
15307,8829,11,43,101,2009-09-22,1,"2014-09-25 20:17:34"
15308,8830,11,28,101,2009-09-21,1,"2014-09-25 20:17:34"
15309,8830,11,28,101,2009-09-23,2,"2014-09-25 20:17:34"
15310,8831,11,32,31,2009-09-23,2,"2014-09-25 20:17:34"
15311,8831,11,32,31,2009-09-24,2,"2014-09-25 20:17:34"
15312,8831,11,32,31,2009-09-25,2,"2014-09-25 20:17:34"
15313,8832,11,32,16,2009-09-25,6,"2014-09-25 20:17:34"
15314,8833,11,45,101,2009-09-23,2,"2014-09-25 20:17:34"
15315,8834,11,32,11,2009-09-23,2,"2014-09-25 20:17:34"
15316,8835,11,32,31,2009-09-28,2.5,"2014-09-25 20:17:34"
15317,8836,11,43,101,2009-09-28,1,"2014-09-25 20:17:34"
15318,8837,11,28,101,2009-09-28,1,"2014-09-25 20:17:34"
15319,8838,11,7,101,2009-09-28,1,"2014-09-25 20:17:34"
15320,8839,11,29,101,2009-09-28,2,"2014-09-25 20:17:34"
15321,8840,25,29,101,2009-08-27,1.5,"2014-09-25 20:17:34"
15322,8841,25,45,101,2009-08-27,2,"2014-09-25 20:17:34"
15323,8842,25,45,23,2009-08-27,0.5,"2014-09-25 20:17:34"
15324,8843,25,28,101,2009-08-27,1,"2014-09-25 20:17:34"
15325,8844,25,45,4,2009-08-27,1,"2014-09-25 20:17:34"
15326,8845,25,45,23,2009-08-28,1,"2014-09-25 20:17:34"
15327,8846,25,29,101,2009-08-28,1,"2014-09-25 20:17:34"
15328,8847,25,45,4,2009-08-28,2,"2014-09-25 20:17:34"
15329,8848,25,28,101,2009-08-28,1,"2014-09-25 20:17:34"
15330,8849,25,45,4,2009-08-28,0.5,"2014-09-25 20:17:34"
15331,8850,25,29,101,2009-08-28,2.5,"2014-09-25 20:17:34"
15332,8851,25,45,29,2009-08-29,3.5,"2014-09-25 20:17:34"
15333,8852,25,29,101,2009-09-01,0.5,"2014-09-25 20:17:34"
15334,8853,25,45,4,2009-09-01,2.5,"2014-09-25 20:17:34"
15335,8854,25,45,23,2009-09-01,1,"2014-09-25 20:17:34"
15336,8855,25,28,101,2009-09-01,0.25,"2014-09-25 20:17:34"
15337,8856,25,45,101,2009-09-02,0.5,"2014-09-25 20:17:34"
15338,8857,25,28,101,2009-09-02,1,"2014-09-25 20:17:34"
15339,8858,25,45,26,2009-09-02,0.25,"2014-09-25 20:17:34"
15340,8859,25,45,8,2009-09-02,0.75,"2014-09-25 20:17:34"
15341,8860,25,45,23,2009-09-03,0.5,"2014-09-25 20:17:34"
15342,8861,25,45,29,2009-09-03,1,"2014-09-25 20:17:34"
15343,8862,25,29,101,2009-09-08,0.5,"2014-09-25 20:17:34"
15344,8863,25,45,23,2009-09-08,0.5,"2014-09-25 20:17:34"
15345,477,25,14,101,2009-09-08,2,"2014-09-25 20:17:34"
15346,8864,25,29,101,2009-09-08,4,"2014-09-25 20:17:34"
15347,8865,25,29,101,2009-09-09,1.25,"2014-09-25 20:17:34"
15348,8866,25,29,101,2009-09-09,3,"2014-09-25 20:17:34"
15349,8867,25,45,42,2009-09-09,1,"2014-09-25 20:17:34"
15350,8868,25,45,42,2009-09-09,1,"2014-09-25 20:17:34"
15351,8868,25,45,42,2009-09-10,1,"2014-09-25 20:17:34"
15352,8869,25,45,23,2009-09-10,0.5,"2014-09-25 20:17:34"
15353,8870,25,28,32,2009-09-10,0.5,"2014-09-25 20:17:34"
15354,8871,25,28,69,2009-09-10,0.5,"2014-09-25 20:17:34"
15355,8872,25,45,43,2009-09-10,4.5,"2014-09-25 20:17:34"
15356,8873,25,28,101,2009-09-10,0.5,"2014-09-25 20:17:34"
15357,8874,25,45,29,2009-09-10,0.5,"2014-09-25 20:17:34"
15358,8874,25,45,29,2009-09-11,2,"2014-09-25 20:17:34"
15359,8875,25,45,26,2009-09-11,3,"2014-09-25 20:17:34"
15360,8876,25,34,101,2009-09-11,3,"2014-09-25 20:17:34"
15361,8877,25,45,4,2009-09-13,1.5,"2014-09-25 20:17:34"
15362,8878,25,45,29,2009-09-13,1.25,"2014-09-25 20:17:34"
15363,8879,25,28,101,2009-09-13,0.25,"2014-09-25 20:17:34"
15364,8880,25,45,42,2009-09-14,4,"2014-09-25 20:17:34"
15365,8881,25,45,4,2009-09-14,1,"2014-09-25 20:17:34"
15366,8882,25,45,29,2009-09-14,1.5,"2014-09-25 20:17:34"
15367,8883,25,28,69,2009-09-14,0.5,"2014-09-25 20:17:34"
15368,8883,25,28,101,2009-09-14,0.5,"2014-09-25 20:17:34"
15369,8884,25,43,101,2009-09-15,0.5,"2014-09-25 20:17:34"
15370,8885,25,28,32,2009-09-15,0.25,"2014-09-25 20:17:34"
15371,8886,25,45,4,2009-09-15,3,"2014-09-25 20:17:34"
15372,8887,25,28,23,2009-09-15,0.5,"2014-09-25 20:17:34"
15373,8888,25,28,101,2009-09-15,1,"2014-09-25 20:17:34"
15374,8889,25,45,23,2009-09-16,4.5,"2014-09-25 20:17:34"
15375,8890,25,45,4,2009-09-17,1,"2014-09-25 20:17:34"
15376,8891,25,45,42,2009-09-17,1,"2014-09-25 20:17:34"
15377,8892,25,28,23,2009-09-17,3,"2014-09-25 20:17:34"
15378,8893,25,9,101,2009-09-17,0.5,"2014-09-25 20:17:34"
15379,8894,25,45,23,2009-09-18,2,"2014-09-25 20:17:34"
15380,8895,25,9,101,2009-09-18,0.5,"2014-09-25 20:17:34"
15381,8896,25,45,4,2009-09-18,1.5,"2014-09-25 20:17:34"
15382,8897,25,28,69,2009-09-18,0.5,"2014-09-25 20:17:34"
15383,8898,25,29,69,2009-09-19,1,"2014-09-25 20:17:34"
15384,8899,25,29,32,2009-09-19,1,"2014-09-25 20:17:34"
15385,8900,25,45,23,2009-09-21,0.5,"2014-09-25 20:17:34"
15386,8901,25,45,4,2009-09-21,1,"2014-09-25 20:17:34"
15387,8902,25,28,101,2009-09-21,0.5,"2014-09-25 20:17:34"
15388,477,25,14,101,2009-09-21,1.5,"2014-09-25 20:17:34"
15389,8903,25,29,32,2009-09-21,2.5,"2014-09-25 20:17:34"
15390,8904,25,29,69,2009-09-21,2,"2014-09-25 20:17:34"
15391,8905,25,45,101,2009-09-22,1.5,"2014-09-25 20:17:34"
15392,8906,25,45,23,2009-09-22,2,"2014-09-25 20:17:34"
15393,8907,25,45,4,2009-09-22,1.5,"2014-09-25 20:17:34"
15394,8908,25,9,101,2009-09-22,2.5,"2014-09-25 20:17:34"
15395,8909,25,45,101,2009-09-22,0.5,"2014-09-25 20:17:34"
15396,8909,25,45,101,2009-09-23,1,"2014-09-25 20:17:34"
15397,8910,25,45,4,2009-09-23,1.5,"2014-09-25 20:17:34"
15398,8911,25,45,42,2009-09-23,1,"2014-09-25 20:17:34"
15399,8912,25,29,69,2009-09-23,2.25,"2014-09-25 20:17:34"
15400,8913,25,45,4,2009-09-24,4.5,"2014-09-25 20:17:34"
15401,8914,25,45,101,2009-09-24,1,"2014-09-25 20:17:34"
15402,8915,25,45,42,2009-09-24,0.5,"2014-09-25 20:17:34"
15403,8916,25,6,101,2009-09-24,1.5,"2014-09-25 20:17:34"
15404,8917,25,11,101,2009-09-25,1.5,"2014-09-25 20:17:34"
15405,8918,25,45,42,2009-09-25,3,"2014-09-25 20:17:34"
15406,8919,25,45,4,2009-09-25,1,"2014-09-25 20:17:35"
15407,8920,25,6,101,2009-09-27,0.75,"2014-09-25 20:17:35"
15408,8921,25,45,101,2009-09-27,0.5,"2014-09-25 20:17:35"
15409,8922,25,28,101,2009-09-27,0.5,"2014-09-25 20:17:35"
15410,8923,25,45,23,2009-09-27,0.5,"2014-09-25 20:17:35"
15411,8924,25,45,4,2009-09-27,0.5,"2014-09-25 20:17:35"
15412,8925,25,29,69,2009-09-27,2.5,"2014-09-25 20:17:35"
15413,8926,25,45,29,2009-09-27,0.75,"2014-09-25 20:17:35"
15414,8927,25,45,101,2009-09-27,0.5,"2014-09-25 20:17:35"
15415,8928,24,43,101,2009-08-31,0,"2014-09-25 20:17:35"
15416,8928,24,43,101,2009-09-01,0,"2014-09-25 20:17:35"
15417,8928,24,43,101,2009-09-04,0.75,"2014-09-25 20:17:35"
15418,8929,24,8,101,2009-09-07,0,"2014-09-25 20:17:35"
15419,8929,24,8,101,2009-09-09,1,"2014-09-25 20:17:35"
15420,8930,24,43,101,2009-09-07,0,"2014-09-25 20:17:35"
15421,8930,24,43,101,2009-09-09,1,"2014-09-25 20:17:35"
15422,8930,24,43,101,2009-09-10,0.5,"2014-09-25 20:17:35"
15423,8930,24,43,101,2009-09-11,0.5,"2014-09-25 20:17:35"
15424,8931,24,28,101,2009-09-08,0,"2014-09-25 20:17:35"
15425,8931,24,28,101,2009-09-10,0.5,"2014-09-25 20:17:35"
15426,8932,24,32,10,2009-09-14,3,"2014-09-25 20:17:35"
15427,460,24,30,101,2009-09-14,2.5,"2014-09-25 20:17:35"
15428,460,24,30,101,2009-09-15,0,"2014-09-25 20:17:35"
15429,460,24,30,101,2009-09-18,0,"2014-09-25 20:17:35"
15430,8933,24,45,101,2009-09-14,1,"2014-09-25 20:17:35"
15431,8933,24,45,101,2009-09-15,0,"2014-09-25 20:17:35"
15432,8933,24,45,101,2009-09-18,0,"2014-09-25 20:17:35"
15433,8932,24,32,10,2009-09-15,0,"2014-09-25 20:17:35"
15434,8932,24,32,10,2009-09-17,3,"2014-09-25 20:17:35"
15435,8932,24,32,10,2009-09-18,0,"2014-09-25 20:17:35"
15436,8934,24,43,101,2009-09-16,0.5,"2014-09-25 20:17:35"
15437,8935,24,33,16,2009-09-17,2.75,"2014-09-25 20:17:35"
15438,8935,24,33,16,2009-09-18,8,"2014-09-25 20:17:35"
15439,8936,24,43,101,2009-09-21,0.5,"2014-09-25 20:17:35"
15440,8937,24,28,101,2009-09-21,0.5,"2014-09-25 20:17:35"
15441,8938,24,33,101,2009-09-21,0.5,"2014-09-25 20:17:35"
15442,8938,24,33,101,2009-09-23,0,"2014-09-25 20:17:35"
15443,8939,35,32,16,2009-09-25,6,"2014-09-25 20:17:35"
15444,8940,3,7,101,2009-09-01,0.5,"2014-09-25 20:17:35"
15445,8940,3,7,101,2009-09-02,1,"2014-09-25 20:17:35"
15446,8940,3,7,101,2009-09-03,1.25,"2014-09-25 20:17:35"
15447,8940,3,7,101,2009-09-04,0.25,"2014-09-25 20:17:35"
15448,8941,3,22,101,2009-08-31,0.25,"2014-09-25 20:17:35"
15449,8941,3,22,101,2009-09-04,0.75,"2014-09-25 20:17:35"
15450,8942,3,7,101,2009-09-08,0.5,"2014-09-25 20:17:35"
15451,8942,3,7,101,2009-09-09,2.5,"2014-09-25 20:17:35"
15452,8942,3,7,101,2009-09-11,0.75,"2014-09-25 20:17:35"
15453,8943,3,22,101,2009-09-14,0.75,"2014-09-25 20:17:35"
15454,8944,3,7,101,2009-09-21,0.5,"2014-09-25 20:17:35"
15455,8944,3,7,101,2009-09-23,0.25,"2014-09-25 20:17:35"
15456,8945,3,8,101,2009-09-24,0.25,"2014-09-25 20:17:35"
15457,8946,23,30,101,2009-08-27,2,"2014-09-25 20:17:35"
15458,8946,23,30,101,2009-08-28,2,"2014-09-25 20:17:35"
15459,8947,23,45,101,2009-08-27,0,"2014-09-25 20:17:35"
15460,8947,23,45,101,2009-08-28,1,"2014-09-25 20:17:35"
15461,8948,23,43,101,2009-08-27,1,"2014-09-25 20:17:35"
15462,8948,23,43,101,2009-08-28,1,"2014-09-25 20:17:35"
15463,8949,23,14,101,2009-08-28,1,"2014-09-25 20:17:35"
15464,8950,23,14,101,2009-08-31,4,"2014-09-25 20:17:35"
15465,8950,23,14,101,2009-09-01,4,"2014-09-25 20:17:35"
15466,8950,23,14,101,2009-09-02,2,"2014-09-25 20:17:35"
15467,8951,23,43,101,2009-08-31,1,"2014-09-25 20:17:35"
15468,8951,23,43,101,2009-09-01,1,"2014-09-25 20:17:35"
15469,8951,23,43,101,2009-09-02,1,"2014-09-25 20:17:35"
15470,8951,23,43,101,2009-09-03,1,"2014-09-25 20:17:35"
15471,8952,23,9,101,2009-09-02,5,"2014-09-25 20:17:35"
15472,8952,23,9,101,2009-09-03,1.5,"2014-09-25 20:17:35"
15473,8953,23,14,101,2009-09-08,3,"2014-09-25 20:17:35"
15474,8953,23,14,101,2009-09-09,2,"2014-09-25 20:17:35"
15475,8954,23,42,88,2009-09-10,4.5,"2014-09-25 20:17:35"
15476,8954,23,42,88,2009-09-11,0.5,"2014-09-25 20:17:35"
15477,8955,23,43,101,2009-09-08,1,"2014-09-25 20:17:35"
15478,8955,23,43,101,2009-09-09,1,"2014-09-25 20:17:35"
15479,8955,23,43,101,2009-09-10,1,"2014-09-25 20:17:35"
15480,8955,23,43,101,2009-09-11,1,"2014-09-25 20:17:35"
15481,8956,23,34,101,2009-09-11,4,"2014-09-25 20:17:35"
15482,8957,23,14,101,2009-09-10,1.5,"2014-09-25 20:17:35"
15483,8958,23,9,101,2009-09-14,1,"2014-09-25 20:17:35"
15484,8959,23,34,101,2009-09-14,2,"2014-09-25 20:17:35"
15485,8960,23,14,101,2009-09-14,2.5,"2014-09-25 20:17:35"
15486,8960,23,14,101,2009-09-15,2.75,"2014-09-25 20:17:35"
15487,8960,23,14,101,2009-09-16,2.5,"2014-09-25 20:17:35"
15488,8960,23,14,101,2009-09-17,2,"2014-09-25 20:17:35"
15489,8955,23,43,101,2009-09-14,1,"2014-09-25 20:17:35"
15490,8955,23,43,101,2009-09-15,1,"2014-09-25 20:17:35"
15491,8955,23,43,101,2009-09-16,1,"2014-09-25 20:17:35"
15492,8955,23,43,101,2009-09-17,1,"2014-09-25 20:17:35"
15493,8955,23,43,101,2009-09-18,1,"2014-09-25 20:17:35"
15494,8961,23,42,91,2009-09-18,3.75,"2014-09-25 20:17:35"
15495,4171,23,7,101,2009-09-18,0.5,"2014-09-25 20:17:35"
15496,8962,23,28,101,2009-09-14,0.75,"2014-09-25 20:17:35"
15497,8962,23,28,101,2009-09-15,0.75,"2014-09-25 20:17:35"
15498,8962,23,28,101,2009-09-16,0.5,"2014-09-25 20:17:35"
15499,8962,23,28,101,2009-09-17,1.25,"2014-09-25 20:17:35"
15500,8962,23,28,101,2009-09-18,0.75,"2014-09-25 20:17:35"
15501,8963,23,13,101,2009-09-17,3.75,"2014-09-25 20:17:35"
15502,8964,23,45,101,2009-09-22,0.5,"2014-09-25 20:17:35"
15503,8964,23,45,101,2009-09-23,0.5,"2014-09-25 20:17:35"
15504,8965,23,34,101,2009-09-24,1,"2014-09-25 20:17:35"
15505,8966,23,14,101,2009-09-21,2.5,"2014-09-25 20:17:35"
15506,8967,23,28,101,2009-09-21,0.75,"2014-09-25 20:17:35"
15507,8967,23,28,101,2009-09-22,0.5,"2014-09-25 20:17:35"
15508,8967,23,28,101,2009-09-23,1.25,"2014-09-25 20:17:35"
15509,8967,23,28,101,2009-09-24,1,"2014-09-25 20:17:35"
15510,8968,23,43,101,2009-09-22,0.75,"2014-09-25 20:17:35"
15511,8968,23,43,101,2009-09-23,1,"2014-09-25 20:17:35"
15512,8968,23,43,101,2009-09-24,0.5,"2014-09-25 20:17:35"
15513,8968,23,43,101,2009-09-25,0.5,"2014-09-25 20:17:35"
15514,8955,23,43,101,2009-09-21,1,"2014-09-25 20:17:35"
15515,8955,23,43,101,2009-09-22,1,"2014-09-25 20:17:35"
15516,8955,23,43,101,2009-09-23,1,"2014-09-25 20:17:35"
15517,8955,23,43,101,2009-09-24,1,"2014-09-25 20:17:35"
15518,8955,23,43,101,2009-09-25,1,"2014-09-25 20:17:35"
15519,8969,23,9,101,2009-09-25,1,"2014-09-25 20:17:35"
15520,8970,23,42,91,2009-09-22,0.5,"2014-09-25 20:17:35"
15521,8971,23,42,92,2009-09-24,0.5,"2014-09-25 20:17:35"
15522,8972,23,9,101,2009-09-23,1.75,"2014-09-25 20:17:35"
15523,8973,23,31,101,2009-09-23,0.25,"2014-09-25 20:17:35"
15524,8974,23,9,101,2009-09-24,0.5,"2014-09-25 20:17:35"
15525,8975,23,9,101,2009-09-21,0.5,"2014-09-25 20:17:35"
15526,8975,23,9,101,2009-09-22,0.75,"2014-09-25 20:17:35"
15527,8975,23,9,101,2009-09-25,2,"2014-09-25 20:17:35"
15528,8976,23,45,101,2009-09-25,0.25,"2014-09-25 20:17:35"
15529,8977,23,43,101,2009-09-27,1,"2014-09-25 20:17:35"
15530,8978,23,9,101,2009-09-27,1,"2014-09-25 20:17:35"
15531,8979,23,29,101,2009-09-27,0.5,"2014-09-25 20:17:35"
15532,8980,23,14,101,2009-09-27,1,"2014-09-25 20:17:35"
15533,8838,23,7,101,2009-09-27,0.5,"2014-09-25 20:17:35"
15534,8939,26,32,16,2009-09-25,6.75,"2014-09-25 20:17:35"
15535,8981,26,32,49,2009-09-23,4,"2014-09-25 20:17:35"
15536,8981,26,32,69,2009-09-24,4,"2014-09-25 20:17:35"
15537,8982,30,14,101,2009-08-27,4.5,"2014-09-25 20:17:35"
15538,8982,30,14,101,2009-08-28,1.25,"2014-09-25 20:17:35"
15539,8983,30,14,101,2009-08-31,3,"2014-09-25 20:17:35"
15540,8983,30,14,101,2009-09-01,2.25,"2014-09-25 20:17:35"
15541,8983,30,14,101,2009-09-02,7,"2014-09-25 20:17:35"
15542,8983,30,14,101,2009-09-03,5,"2014-09-25 20:17:35"
15543,1101,30,28,101,2009-08-31,2,"2014-09-25 20:17:35"
15544,1101,30,28,101,2009-09-01,1,"2014-09-25 20:17:35"
15545,1101,30,28,101,2009-09-02,1,"2014-09-25 20:17:35"
15546,1101,30,28,101,2009-09-03,2,"2014-09-25 20:17:35"
15547,1101,30,28,101,2009-09-04,0.5,"2014-09-25 20:17:35"
15548,8984,30,9,101,2009-08-31,1,"2014-09-25 20:17:35"
15549,8984,30,9,101,2009-09-01,2,"2014-09-25 20:17:35"
15550,8985,30,42,89,2009-09-03,0.25,"2014-09-25 20:17:35"
15551,8986,30,42,88,2009-09-03,0.25,"2014-09-25 20:17:35"
15552,8987,30,14,101,2009-09-08,2.25,"2014-09-25 20:17:35"
15553,8987,30,14,101,2009-09-09,1.5,"2014-09-25 20:17:35"
15554,8988,30,28,101,2009-09-08,1.5,"2014-09-25 20:17:35"
15555,8988,30,28,101,2009-09-10,4.5,"2014-09-25 20:17:35"
15556,8989,30,43,101,2009-09-08,0.5,"2014-09-25 20:17:35"
15557,8990,30,34,101,2009-09-11,2.75,"2014-09-25 20:17:35"
15558,8991,30,34,101,2009-09-14,1.5,"2014-09-25 20:17:35"
15559,8991,30,34,101,2009-09-15,1,"2014-09-25 20:17:35"
15560,8992,30,28,101,2009-09-14,5.5,"2014-09-25 20:17:35"
15561,8992,30,28,101,2009-09-15,1,"2014-09-25 20:17:35"
15562,8992,30,28,101,2009-09-16,3,"2014-09-25 20:17:35"
15563,8992,30,28,101,2009-09-17,2.25,"2014-09-25 20:17:35"
15564,8992,30,28,101,2009-09-18,2,"2014-09-25 20:17:35"
15565,8992,30,28,101,2009-09-20,0.25,"2014-09-25 20:17:35"
15566,8993,30,14,101,2009-09-15,3,"2014-09-25 20:17:35"
15567,8993,30,14,101,2009-09-16,3.5,"2014-09-25 20:17:35"
15568,8993,30,14,101,2009-09-17,2,"2014-09-25 20:17:35"
15569,8994,30,42,85,2009-09-16,0.25,"2014-09-25 20:17:35"
15570,8995,30,42,94,2009-09-16,0.25,"2014-09-25 20:17:35"
15571,8996,30,13,101,2009-09-17,0.25,"2014-09-25 20:17:35"
15572,8997,30,28,101,2009-09-21,1.25,"2014-09-25 20:17:35"
15573,8997,30,28,101,2009-09-22,3,"2014-09-25 20:17:35"
15574,8997,30,28,101,2009-09-24,4,"2014-09-25 20:17:35"
15575,8997,30,28,101,2009-09-25,2,"2014-09-25 20:17:35"
15576,8993,30,14,101,2009-09-21,1.5,"2014-09-25 20:17:35"
15577,8993,30,14,101,2009-09-22,1,"2014-09-25 20:17:35"
15578,8993,30,14,101,2009-09-24,0.25,"2014-09-25 20:17:35"
15579,8998,30,13,101,2009-09-21,2.5,"2014-09-25 20:17:35"
15580,8998,30,13,101,2009-09-24,0,"2014-09-25 20:17:35"
15581,8999,30,34,101,2009-09-21,1.25,"2014-09-25 20:17:35"
15582,8999,30,34,101,2009-09-24,0.25,"2014-09-25 20:17:35"
15583,9000,30,10,101,2009-09-23,2.5,"2014-09-25 20:17:35"
15584,9001,30,31,101,2009-09-23,0.5,"2014-09-25 20:17:35"
15585,9002,30,42,85,2009-09-23,2.5,"2014-09-25 20:17:35"
15586,9003,30,9,101,2009-09-25,0.25,"2014-09-25 20:17:35"
15587,9004,30,28,101,2009-09-27,3.5,"2014-09-25 20:17:35"
15588,9005,30,31,101,2009-09-27,0.5,"2014-09-25 20:17:35"
15589,8939,33,32,16,2009-09-25,6.75,"2014-09-25 20:17:35"
15590,9006,1,14,101,2009-08-27,2,"2014-09-25 20:17:35"
15591,9006,1,14,101,2009-08-28,2,"2014-09-25 20:17:35"
15592,9007,1,43,101,2009-08-27,1,"2014-09-25 20:17:35"
15593,9007,1,43,101,2009-08-28,1,"2014-09-25 20:17:35"
15594,9008,1,22,101,2009-08-27,0.5,"2014-09-25 20:17:35"
15595,9009,1,31,101,2009-08-27,1,"2014-09-25 20:17:35"
15596,9009,1,31,101,2009-08-28,3,"2014-09-25 20:17:35"
15597,9010,1,11,101,2009-08-28,0.5,"2014-09-25 20:17:35"
15598,9011,1,45,101,2009-08-28,0.5,"2014-09-25 20:17:35"
15599,9012,1,30,101,2009-08-31,1,"2014-09-25 20:17:35"
15600,9012,1,30,101,2009-09-03,1.5,"2014-09-25 20:17:35"
15601,9013,1,31,101,2009-08-31,1.5,"2014-09-25 20:17:35"
15602,9013,1,31,101,2009-09-01,0.5,"2014-09-25 20:17:35"
15603,9014,1,43,101,2009-08-31,1,"2014-09-25 20:17:35"
15604,9014,1,43,101,2009-09-01,1,"2014-09-25 20:17:35"
15605,9014,1,43,101,2009-09-02,1,"2014-09-25 20:17:35"
15606,9014,1,43,101,2009-09-03,1,"2014-09-25 20:17:35"
15607,9014,1,43,101,2009-09-04,1,"2014-09-25 20:17:35"
15608,9015,1,42,88,2009-08-31,1,"2014-09-25 20:17:35"
15609,9015,1,42,88,2009-09-01,0.5,"2014-09-25 20:17:35"
15610,9016,1,42,101,2009-08-31,0.75,"2014-09-25 20:17:35"
15611,9016,1,42,101,2009-09-03,0.5,"2014-09-25 20:17:35"
15612,9016,1,42,101,2009-09-04,0.5,"2014-09-25 20:17:35"
15613,9017,1,14,101,2009-08-31,1,"2014-09-25 20:17:35"
15614,9017,1,14,101,2009-09-01,3,"2014-09-25 20:17:35"
15615,9017,1,14,101,2009-09-02,2,"2014-09-25 20:17:35"
15616,9017,1,14,101,2009-09-03,0.5,"2014-09-25 20:17:35"
15617,9018,1,22,101,2009-09-01,1,"2014-09-25 20:17:35"
15618,9018,1,22,101,2009-09-03,0.5,"2014-09-25 20:17:35"
15619,9018,1,22,101,2009-09-04,2,"2014-09-25 20:17:35"
15620,49,1,14,101,2009-09-02,4,"2014-09-25 20:17:35"
15621,9019,1,14,101,2009-09-03,0,"2014-09-25 20:17:35"
15622,9019,1,14,101,2009-09-04,0.5,"2014-09-25 20:17:35"
15623,9020,1,44,101,2009-09-04,1,"2014-09-25 20:17:35"
15624,9021,1,14,101,2009-09-08,2.5,"2014-09-25 20:17:35"
15625,9022,1,1,101,2009-09-08,1.5,"2014-09-25 20:17:35"
15626,9023,1,43,101,2009-09-08,1,"2014-09-25 20:17:35"
15627,9023,1,43,101,2009-09-09,1,"2014-09-25 20:17:35"
15628,9023,1,43,101,2009-09-10,1,"2014-09-25 20:17:35"
15629,9023,1,43,101,2009-09-11,1,"2014-09-25 20:17:35"
15630,6435,1,44,101,2009-09-08,0.5,"2014-09-25 20:17:35"
15631,9024,1,14,101,2009-09-08,1,"2014-09-25 20:17:35"
15632,9024,1,14,101,2009-09-09,0.5,"2014-09-25 20:17:36"
15633,9025,1,31,101,2009-09-08,0,"2014-09-25 20:17:36"
15634,9025,1,31,101,2009-09-09,1.5,"2014-09-25 20:17:36"
15635,9026,1,14,101,2009-09-09,2,"2014-09-25 20:17:36"
15636,9026,1,14,101,2009-09-10,0.5,"2014-09-25 20:17:36"
15637,9027,1,45,101,2009-09-09,1,"2014-09-25 20:17:36"
15638,9027,1,45,101,2009-09-10,1,"2014-09-25 20:17:36"
15639,6302,1,22,101,2009-09-10,0.5,"2014-09-25 20:17:36"
15640,6302,1,22,101,2009-09-13,0.25,"2014-09-25 20:17:36"
15641,3675,1,42,88,2009-09-09,0.25,"2014-09-25 20:17:36"
15642,3675,1,42,88,2009-09-10,3.75,"2014-09-25 20:17:36"
15643,9028,1,14,101,2009-09-10,1.5,"2014-09-25 20:17:36"
15644,9029,1,14,11,2009-09-11,2,"2014-09-25 20:17:36"
15645,9030,1,14,6,2009-09-11,1,"2014-09-25 20:17:36"
15646,9031,1,14,39,2009-09-11,0.5,"2014-09-25 20:17:36"
15647,9032,1,42,91,2009-09-11,0.5,"2014-09-25 20:17:36"
15648,9033,1,34,101,2009-09-11,0.5,"2014-09-25 20:17:36"
15649,4479,1,31,101,2009-09-11,1,"2014-09-25 20:17:36"
15650,9034,1,11,101,2009-09-11,0.75,"2014-09-25 20:17:36"
15651,9035,1,42,101,2009-09-11,0.5,"2014-09-25 20:17:36"
15652,9035,1,42,101,2009-09-13,0.25,"2014-09-25 20:17:36"
15653,9036,1,43,101,2009-09-14,1,"2014-09-25 20:17:36"
15654,9036,1,43,101,2009-09-15,1,"2014-09-25 20:17:36"
15655,9036,1,43,101,2009-09-16,1,"2014-09-25 20:17:36"
15656,9036,1,43,101,2009-09-17,1,"2014-09-25 20:17:36"
15657,9036,1,43,101,2009-09-18,1,"2014-09-25 20:17:36"
15658,9037,1,31,101,2009-09-14,0.5,"2014-09-25 20:17:36"
15659,9038,1,42,101,2009-09-14,0.25,"2014-09-25 20:17:36"
15660,9039,1,14,101,2009-09-16,1,"2014-09-25 20:17:36"
15661,9040,1,31,101,2009-09-17,1,"2014-09-25 20:17:36"
15662,9040,1,31,101,2009-09-18,0.5,"2014-09-25 20:17:36"
15663,9040,1,31,101,2009-09-19,0.5,"2014-09-25 20:17:36"
15664,9041,1,13,101,2009-09-17,1.25,"2014-09-25 20:17:36"
15665,9042,1,45,101,2009-09-17,0.75,"2014-09-25 20:17:36"
15666,9043,1,11,101,2009-09-17,0.25,"2014-09-25 20:17:36"
15667,9044,1,14,101,2009-09-17,0.25,"2014-09-25 20:17:36"
15668,9045,1,8,101,2009-09-17,3,"2014-09-25 20:17:36"
