activity_id,description,timestamp
10334,"Daily communications with SR2S staff about program development, implementation and new ideas.  Respond to daily phone calls and e-mails.  Thelia Fund.","2014-09-25 21:43:50"
10335,"Ongoing contest support for Go For The Green.  Responded to Team Leader questions and e-mails.  Developed Excel Spreadsheet for green trip totals.  E-blasted  spreadsheet to Team Leaders with 19 and 20 day options.","2014-09-25 21:43:50"
10336,"Google scheduling calendar training and entry.","2014-09-25 21:43:50"
10337,"Filing and organization of program materials","2014-09-25 21:43:50"
10338,"Staff meeting in morning.  Planning meeting in afternoon with Peggy and Wendi about surveys, bike to work day and other upcoming and pending activities.","2014-09-25 21:43:50"
10339,"Daily communications with SR2S staff about program development, implementation and new ideas.  Responded to daily phone calls and e-mails.","2014-09-25 21:43:50"
10340,"Ongoing contest support and communications with Team Leaders for Go For The Green challenge.  Edited Harvard innovation application essay.  Prepared and sent e-blast to all Team Leaders about the 100 prize distribution and checks payable process.  Prepared email list and eblast coordination about May 25th year-end luncheon.","2014-09-25 21:43:50"
10341,"Prepared  monthly linvoicing packet for David Parisi.","2014-09-25 21:43:50"
10342,"Filing of program materials","2014-09-25 21:43:50"
10343,"Daily e-mails - checked during Spring break","2014-09-25 21:43:50"
10344,"Ongoing communications with Team Leaders about green trip totals and classroom winners.  Edits and suggestions to Team Leader survey.  Suggestions for Pump it Up poster and sticker.","2014-09-25 21:43:50"
10345,"Instructor at Wheels in Motion at Loma Verde","2014-09-25 21:43:50"
10346,"Daily communications with SR2S staff about program development, implementation and new ideas.  Respond to daily phone calls and e-mails.","2014-09-25 21:43:50"
10347,"Planning for spring travel surveys, timeline, e-blast text draft to Principals and administrative assistants, edits to teacher letter, edits to Principal letter.","2014-09-25 21:43:50"
10348,"Updated RV constant contactlist, e-blasted agenda to TF, made copies of agenda for meeting, printed out sign-in sheet for meeting","2014-09-25 21:43:50"
10349,"Principal and Administrative Assistant lists for spring surveys, survey coordinationg prep work","2014-09-25 21:43:50"
10350,"Staff meeting and prep for staff meeting","2014-09-25 21:43:50"
10351,"Ongoing communications with Team Leaders about contest, text to Bob about photos for website, e-blast to all Team Leaders about Bike to Work Day","2014-09-25 21:43:50"
10352,"Sculpture Project Meet with WH Art Club, Go to Lock & Key store to make tin plaques","2014-09-25 21:43:50"
10353,"scheduling classes, staff , Wheels in Motion, blender","2014-09-25 21:43:50"
10354,"deliver supplies to schools","2014-09-25 21:43:50"
10355,"scheduling staff for classes,  rescheduled WIM due to rain, , reserve uhaul, update calendar","2014-09-25 21:43:50"
10356,"coordinate and deliver supplies, research contest rewards for school challenge","2014-09-25 21:43:50"
10357,"Scheduling classes, train staff on Google calendar, schedule U-Haul, copy 4th grade parent letters","2014-09-25 21:43:50"
10358,"Survey- calculate quantaties of forms, order shipping supplies envelopes,lables","2014-09-25 21:43:50"
10359,"Deliver challenge supplies to schools","2014-09-25 21:43:50"
10360,"Coordinate bike repairs for SR2S bikes fleet","2014-09-25 21:43:50"
10361,"Scheduling contact schools  to schedule classes, update calendar, reserve U-Haul rentals","2014-09-25 21:43:50"
10362,"Spring Survey calculate printing needs, order supplies","2014-09-25 21:43:50"
10363,"Scheduling reschedule classes, send out new school schedules","2014-09-25 21:43:50"
10364,"Surveys sort supplies for mailing","2014-09-25 21:43:50"
10365,"Research helmets for donation to SR2S, purchase labels","2014-09-25 21:43:50"
10366,"process GWT checks, develop tracking form for checks, submit checks to accounting","2014-09-25 21:43:50"
10367,"Staff Meeting retreat planning, survey planning,","2014-09-25 21:43:50"
10368,"Scheduling staff, uhaul, calendar updates, email documents to schools, bike blender supplies, timesheets","2014-09-25 21:43:50"
10369,"process GWT checks, develop tracking form for checks, submit checks to accounting, deliver GWT supplies to schools","2014-09-25 21:43:50"
10370,"catching up with Gwen and laura, teen program needs, spread sheet for team leaders, next eblast list of next steps and web page changes to David schoolPool needs","2014-09-25 21:43:50"
10371,"reviewing weeks worth of emails.","2014-09-25 21:43:50"
10372,"phone call on how to get travel plan approval process for the county","2014-09-25 21:43:50"
10373,"develop innovations in government application","2014-09-25 21:43:50"
10374,"staff meeting, rodeos, bike fleet, updates, bike to school day","2014-09-25 21:43:50"
10375,"meeting with Laura and peggy, bike to work day, surveys, contest logistics, team leader meeting","2014-09-25 21:43:50"
10376,"phone meeting with David on schoolpool, MCF grant, web pages iGA","2014-09-25 21:43:50"
10377,"meeting with Gwen and Aviva evaluating Teen program and contests. Review pics of trophies review hall surveys","2014-09-25 21:43:50"
10378,"meet with Heather to go over elementary school curriculum evalutaion","2014-09-25 21:43:50"
10379,"staff time cards talk to Frances about Strawberry routePeggy on helmet donation Laura on tracking contest results time cards","2014-09-25 21:43:50"
10380,"complete IGA essays","2014-09-25 21:43:50"
10381,"working with Peggy on check distribution for awards edit this weeks eblast work on Bike to school day flyer","2014-09-25 21:43:50"
10382,"Marin voice - discuss with Stephanie write first draft, working with Fast Forward on article on bike sculptures","2014-09-25 21:43:50"
10383,"update Brookside plan","2014-09-25 21:43:50"
10384,"review eblast for team leader meeting","2014-09-25 21:43:50"
10385,"phone call from John reed on school siting","2014-09-25 21:43:50"
10386,"enewsletter write and design","2014-09-25 21:43:50"
10387,"workwith Jeremy on bike to school day flyer","2014-09-25 21:43:50"
10388,"update survey letters enter new survey info","2014-09-25 21:43:50"
10389,"create survey questions for Go for the Green contest","2014-09-25 21:43:50"
10390,"review Redwood strategy for carpooling","2014-09-25 21:43:50"
10391,"phone call with Deb and Dave on SchoolPool concerns from Board edit tips page","2014-09-25 21:43:50"
10392,"review teen documents","2014-09-25 21:43:50"
10393,"fundraising brainstorm on getting sponsors","2014-09-25 21:43:50"
10394,"planning meeting with town of Fairfax and reps from the school district  for community meeting on school siting.  Followup meeting with Marin Transit district","2014-09-25 21:43:50"
10395,"check in with Laura on priorities for the week send survey questions for contest eval. time sheets","2014-09-25 21:43:50"
10396,"review and edit Marin Voice send out press pitch for teen program","2014-09-25 21:43:50"
10397,"research and enter baseline data for first surveys  from beginning of program evaluation survey for contests","2014-09-25 21:43:50"
10398,"prep for Fairfax presentation discussion with Jim Moore FX planner about event Fairfax event","2014-09-25 21:43:50"
10399,"deliver schoolpool brochures to Alta, pick up supplies","2014-09-25 21:43:50"
10400,"organize task force meetings, develop Ross valley agenda update Brookside plan","2014-09-25 21:43:50"
10401,"create stickers for Bike to School Day write enclosure note and eblast to team leaders create contest survey for team leaders  print labels","2014-09-25 21:43:50"
10402,"follow up call on Fairfax charette set up task force meetings","2014-09-25 21:43:50"
10403,"staff meeting - rodeos, bike to school day. Planning staff retreat","2014-09-25 21:43:50"
10404,"Bike blender coordination,  bike to work day, coordination, Hill classes","2014-09-25 21:43:50"
10405,"Davidson fieldtrip, preping and executing the fieldtrip","2014-09-25 21:43:50"
10406,"Teaching at Hill MS  on transportation and the environment in spanish   prep","2014-09-25 21:43:50"
10407,"youth award next generation, bike to wrork day,  rodeos abd bike blender scheduling,","2014-09-25 21:43:50"
10408,"Meeting Gwen and Wendi","2014-09-25 21:43:50"
10409,"preparing for redwood teen challenge  and bike to work day, signing up teams, club meeting","2014-09-25 21:43:50"
10410,"Club meeting at Davidson","2014-09-25 21:43:50"
10411,"San marin club meeting - preparing for May 13- bike to school day, follow up with YLI","2014-09-25 21:43:50"
10412,"Participating in the MCBC staffing party  - prep for the bike to work day","2014-09-25 21:43:50"
10413,"working on the surveys","2014-09-25 21:43:50"
10414,"Bike to work day reminders and follow ups, WIM, follow up Saint marks, youth award, redwood final touch ups,  Survey coordination","2014-09-25 21:43:50"
10415,"Meeting Gwen, discussing  successes and difficulties  from TGG challenge","2014-09-25 21:43:50"
10416,"Club meeting at San Marin, helping after with promotion","2014-09-25 21:43:50"
10417,"Club meeting at Davidson, follow up check in with SNAP coordinator","2014-09-25 21:43:50"
10418,"Club meeting at Redwood, final preperations with admin for bike to work day and team sign up, staffing a table for bike to schoolwork day event","2014-09-25 21:43:50"
10419,"Miller Creek club meeting, working with new club presidents on ideas for next year events","2014-09-25 21:43:50"
10420,"Writing up summary of the TGG challenge, field trips, and beginning to compile TGG summary doc for 09-10","2014-09-25 21:43:50"
10421,"scheduling TGG staff meeting and rodeos, miller creek field trip, scheduling meeting Gwen and phone conversation, redwood workshops,  Taz,  Survey check in","2014-09-25 21:43:50"
10422,"Davidson club meeting, planning a field trip","2014-09-25 21:43:50"
10423,"Meeting Gwen, touching base about the program,  discussing program for next year, going over the youth workshop information.","2014-09-25 21:43:50"
10424,"Redwood club meeting - TGG challenge first week","2014-09-25 21:43:50"
10425,"Cleaning  organizing the office","2014-09-25 21:43:50"
10426,"Preparing a budget proposal for 2010-2011","2014-09-25 21:43:50"
10427,"Preparing for a field trip for miller creek, club meeting","2014-09-25 21:43:50"
10428,"Tapping the fountain of youth - workshop at the center for volunteer and non profit leadership","2014-09-25 21:43:50"
10429,"Next Generation Youth award ceremnoy, including driving students to and from the event","2014-09-25 21:43:50"
10430,"Davidson community potlock, WIM Strawbwrry and Bahia,  surveys, bike scrapers Oakland, returning supplies B2W day.","2014-09-25 21:43:50"
10431,"Field trip with Drake","2014-09-25 21:43:50"
10432,"Summary of program report, updating the file maker roster, budget proposal","2014-09-25 21:43:50"
10433,"Follow up on volunteer workshop, changes in the team leader certificate","2014-09-25 21:43:50"
10434,"preparation  execution of Redwood sustainability festival workshops, redwood club, lunch fair, buying materials for smoothie bike,","2014-09-25 21:43:50"
10435,"Team leaders lunch  helping Laura set up","2014-09-25 21:43:50"
10436,"Strawberry WIM","2014-09-25 21:43:50"
10437,"Going Green page and links","2014-09-25 21:43:50"
10438,"Edited and posted new Family Mouse lesson plan","2014-09-25 21:43:50"
10439,"WIM staff","2014-09-25 21:43:50"
10440,"deliver materials , paperwork","2014-09-25 21:43:50"
10441,"WIM - Mount Tamalpais","2014-09-25 21:43:50"
10442,"WIM - Coleman","2014-09-25 21:43:50"
10443,"update google calendar, Edna Maguire, Loretto, Drake","2014-09-25 21:43:50"
10444,"SQ bike mechnic training","2014-09-25 21:43:50"
10445,"bike fireld trip, reflectors for contest prizes, logistics for WIMs, WOW classes, WIM invitations in summer","2014-09-25 21:43:50"
10446,"Strawberry School - Helmet Safety, 60 students Stop, Look, Listen, 60 students, Traffic Safety, 20 students","2014-09-25 21:43:50"
10447,"Our Lady of Loretto - Stop, Look, Listen - 20 students","2014-09-25 21:43:50"
10448,"Strawberry - Walk Around the Block - 60 students","2014-09-25 21:43:50"
10449,"Strawberry , Drake HS, Olive, St. Anselms Our Lady of Loretto","2014-09-25 21:43:50"
10450,"design & implement a mini bike skillsobstacle course relay race for festivals or camps","2014-09-25 21:43:50"
10451,"Drake Field Trip, SQ Bike mechanic training, future staff for Teens Go Green","2014-09-25 21:43:50"
10452,"WIM logistics, reorder student certificates & letters, updates on route 8 for Strawberry field trip, bike mechanics for SQ fleet, bike access on schools","2014-09-25 21:43:50"
10453,"WIM Best Practices notes,feedback on FM class, go over route for Drake Field trip, arrange bike storage at site","2014-09-25 21:43:50"
10454,"paperwork, filing, return equipment to office, pick up teaching supplies","2014-09-25 21:43:50"
10455,"San Ramon - Walk Around the Block - 60 students","2014-09-25 21:43:50"
10456,"San Ramon - traffic Safety game - 50 studnets","2014-09-25 21:43:50"
10457,"Our Lady of Loretto - Family Mouse - 40 students K1","2014-09-25 21:43:50"
10458,"St. Anselms, Lynwood, Edna Maguire, Strawberry, Our Lady of Loretto, St. Patricks, Sun Valley, Glenwood","2014-09-25 21:43:50"
10459,"St. Anselms - WIM, 34 students","2014-09-25 21:43:50"
10460,"Our Lady of Loretto - Walk Around the Block - 23 students","2014-09-25 21:43:50"
10461,"Lynwood - Traffic Safety Game - 25 students","2014-09-25 21:43:50"
10462,"Bike Mechanic training, SQ fleet, delivery of bikes for repair, tally parts needed in shop","2014-09-25 21:43:50"
10463,"Stop, Look, Listen - Edna Maguire - 40 students","2014-09-25 21:43:50"
10464,"Lynwood - WIM - 75 Students Traffic Safety - 27 Students","2014-09-25 21:43:50"
10465,"Edna Maguire, St. Patricks Our Lady of Loretto, Lynwood,","2014-09-25 21:43:50"
10466,"paperwork, inventory of supplies, deliver materials to office","2014-09-25 21:43:50"
10467,"Drake Field trip, WIM staffing, logistics, rain contingency plans, staff retreat dates,","2014-09-25 21:43:50"
10468,"Our Lady of Loretto - HelmetSafety - 27 Students","2014-09-25 21:43:50"
10469,"WIM - St. Patricks - 27 students","2014-09-25 21:43:50"
10470,"WIM - Sun Valley - 80 studnets","2014-09-25 21:43:50"
10471,"Club meeting at Kent MS","2014-09-25 21:43:50"
10472,"Coordination for Drake ROCK Bike Field trip","2014-09-25 21:43:50"
10473,"Admin. - org. Teen materials to give to TransForm contact","2014-09-25 21:43:50"
10474,"Coordinated next meeting and agenda with Cascade Canyon, scheduled Bike Blender","2014-09-25 21:43:50"
10475,"Communication with MVMS regarding Go Green Contest and Bike to Work Day.","2014-09-25 21:43:50"
10476,"Coordinated Bike to Work Day with Team Leader for White Hill","2014-09-25 21:43:50"
10477,"Communication with Staff regarding Surveys, and revised letter to send out to schools.","2014-09-25 21:43:50"
10478,"Drake Club - planning for Bag stuffing and Bike Field trip, composedprinted letters to teachers, met with Vice Principal about surveys and Bike to Work Day event.","2014-09-25 21:43:50"
10479,"Meeting with Aviva and Wendi  wrap up for Go Green Challenge, planning for next year.","2014-09-25 21:43:50"
10480,"Revised survey, called and e-mailed schools to coordinate distribution, communicatedcoordinated survey distribution with PrincipalsVice Principals.","2014-09-25 21:43:50"
10481,"Communication wrap-up e-mail to Kent Team Leader, Kent Club and follow-up meeting with Teacher to plan for final Bike to Work event","2014-09-25 21:43:50"
10482,"Coordinated Go Green event at Cascade Canyon with Bike Blender, follow-up communicatin with teacher regarding Challenge success","2014-09-25 21:43:50"
10483,"Club Meeting and follow-up e-mails to coordinate Bike to Work day and to coordinate Go Green Challenge prize winning event, follow-up communication with Club bike backpack design and Team Leader for bulletin noticeBike to Work day event.","2014-09-25 21:43:50"
10484,"organizing paperwork","2014-09-25 21:43:50"
10485,"Follow-up communication with VP regarding surveys and collaborative success with MVMS PE teacher.","2014-09-25 21:43:50"
10486,"Meeting with Aviva to discuss survey letter, wrap-up for Go Green Challenge and plans for next year.","2014-09-25 21:43:50"
10487,"Meeting with Cascade Canyon Club Re Go Green Challenge progress and weekly winnerannouncmements flyer distribution, scheduled Bike class and Field trip with Cascade Canyon","2014-09-25 21:43:50"
10488,"Communication with Drake for Field Trip Liability Waiver, coordinating Bike parking, calls to police regarding event.  Worked with Drake Green club for Bike to Work Day event, created  printed letter to go with survey and met with Vice Principal about survey, planned route for Drake field trip.","2014-09-25 21:43:50"
10489,"White Hill Club meeting to promote Bike to Work Day, scheduled Go Green winning classroom event with teachers, coordinated survey distribution with Principal and staff","2014-09-25 21:43:50"
10490,"Coordinated Go Green winning classroom event with Teacher, Kent Club meeting and plan for two Go Green Days, coordinated surveys with Vice Principal dropped off lettersurvey to VP.","2014-09-25 21:43:50"
10491,"Prepared survey packet with teacher letter for MVMS","2014-09-25 21:43:50"
10492,"Organized and ropped off surveysletters at White Hill, Coordinated Club meeting with Cool the Earth, Club meeting for Wrap up discussion and plan for winning Classroom event.","2014-09-25 21:43:50"
10493,"Prepared letter and permission slips for field trip,planned field trip route, and taught Bike Classes, Biking Field trip with upper grade students","2014-09-25 21:43:50"
10494,"General Administration and cleaning of office","2014-09-25 21:43:50"
10495,"Scheduling, general communication, and meeting with Aviva program planning for next year.","2014-09-25 21:43:50"
10496,"Drake Field trip Mapedprinted  route and communication with Instructorsteachers, obtained supplies for trip, e-mail reminders to teacher  students and staff regarding preparation.","2014-09-25 21:43:50"
10497,"Go Green morning event and  Bike Blender and Rev. Spin game at Kent during  lunch club meeting.","2014-09-25 21:43:50"
10498,"Wheels in Motion at St. Patricks","2014-09-25 21:43:50"
10499,"Scheduling staff meetingsretreat","2014-09-25 21:43:50"
10500,"Communication with MVMS PE Teacher to schedule Wrap-up meeting","2014-09-25 21:43:50"
10501,"General Administrion. filing paperwork and emails","2014-09-25 21:43:50"
10502,"Drake Bike Field trip to San Rafael - follow-up drop off of equipment.","2014-09-25 21:43:50"
10503,"Communication with Aviva Plans for next year with volunteers and collaboration with other organizations, and budget review.","2014-09-25 21:43:50"
10504,"Team Leader wrap-up Meeting plans for next year.","2014-09-25 21:43:50"
10505,"Communication with Drake Teen about possible Intership with TGG","2014-09-25 21:43:50"
10506,"Go Green winning classroom event with Teens Go Green Club members","2014-09-25 21:43:50"
10507,"Communication  planning with White Hill teachers regarding  winning Classroom event, follow-up e-mails regarding surveys","2014-09-25 21:43:50"
10508,"paperwork and emails","2014-09-25 21:43:50"
10509,"Mt. Tam, Wheels in Motion, 33 students","2014-09-25 21:43:50"
10510,"Davidson, Field Trip, about 11 students","2014-09-25 21:43:50"
10511,"Coleman, Wheels in Motion, about 50 students","2014-09-25 21:43:50"
10512,"St. Anselms, Traffic Safety Game, about 30 students","2014-09-25 21:43:50"
10513,"St. Anselms, Walk Around the Block, 26 students","2014-09-25 21:43:50"
10514,"e-mail corresponence re classes","2014-09-25 21:43:50"
10515,"Strawberry, Traffic Safety Game, about 12 students","2014-09-25 21:43:50"
10516,"Strawberry, Walk Around the Block, about 20 students","2014-09-25 21:43:50"
10517,"Olive, Helmet Safety, about 50 students","2014-09-25 21:43:50"
10518,"Laural Dell, Wheels in Motion, U-Haul pick up & trailer hitching","2014-09-25 21:43:50"
10519,"Redwood, prep for Sustainability Festival workshops","2014-09-25 21:43:50"
10520,"Olive, Traffic Safety Game, about 50 students","2014-09-25 21:43:50"
10521,"St. Anselms, Wheels in Motion, 29 students","2014-09-25 21:43:50"
10522,"e-mail follow up re SR2S program coordination","2014-09-25 21:43:50"
10523,"Edna McGuire, Helmet Safety, about 75 students","2014-09-25 21:43:50"
10524,"Lynwood, Wheels in Motion, incl. U-Haul pick up, about 75 students","2014-09-25 21:43:50"
10525,"Edna McGuire, Stop, Look & Listen, about 40 students","2014-09-25 21:43:50"
10526,"Edna McGuire, Traffic Safety Game, about 50 students","2014-09-25 21:43:50"
10527,"St. Patricks, Wheels in Motion, about 30 students","2014-09-25 21:43:50"
10528,"Sun Valley, Wheels in Motion, about 67 students","2014-09-25 21:43:50"
10529,"Manor, Wheels in Motion, about 55 students","2014-09-25 21:43:50"
10530,"Redwood Sustainability Week, How to Fix a Flat, about 50 students","2014-09-25 21:43:50"
10531,"Strawberry Point, Wheels in Motion, 58 students","2014-09-25 21:43:50"
10532,"Kaiser grant app for 500 program donation","2014-09-25 21:43:50"
10533,"April timesheetsinvoice coord","2014-09-25 21:43:50"
10534,"new hire coord, monthly report edits, program budget review","2014-09-25 21:43:50"
10535,"Green Ways prize checks coord","2014-09-25 21:43:50"
10536,"teen program Americorps staffing oversight","2014-09-25 21:43:50"
10537,"Drake student commuter numbers coord, pgm staffing oversight, Constant Contact new features billing coord","2014-09-25 21:43:50"
10538,"invoice processing review","2014-09-25 21:43:50"
10539,"school surveys oversight","2014-09-25 21:43:50"
10540,"database lists, envelopes, principal letters, principal heads up e-blast, survey coordination work","2014-09-25 21:43:50"
10541,"daily phone calls and e-mails, expense report","2014-09-25 21:43:50"
10542,"contest results communications, obtaining checks info","2014-09-25 21:43:50"
10543,"Year-end task force meeting  prep  follow-up","2014-09-25 21:43:50"
10544,"spring survey mailing coordination","2014-09-25 21:43:50"
10545,"AA list in Filemaker, forwarded AA e-blast","2014-09-25 21:43:51"
10546,"daily emails with staff, phone calls, program discussions","2014-09-25 21:43:51"
10547,"Ongoing communications with Team Leaders, e-blast to Team Leaders about Green Trip Totals and Survey Monkey questionnaire, delivered check to Manor School teacher","2014-09-25 21:43:51"
10548,"follow-up survey phone calls created excel spread sheet with status for server","2014-09-25 21:43:51"
10549,"Eblast to Elementary and HS Team Leaders about May 25 luncheon with agenda, created RSVP list on server, updated TL list, recorded RSVPs, prepared certificate text, Team Meeting planning and coordination work, responded to Team Leader emails.","2014-09-25 21:43:51"
10550,"St. Anselms Bike Rodeo","2014-09-25 21:43:51"
10551,"Planning meeting with Wendi and Peggy about upcoming Team Leader meetin and Go for the Green contest wrap-up","2014-09-25 21:43:51"
10552,"Daily emails, phone calls, interaction with staff about program development, Bob Trigg","2014-09-25 21:43:51"
10553,"Monthly Incoice Packet coordination","2014-09-25 21:43:51"
10554,"Prep work for upcoming Team Leader luncheon, prepared award certificate text, design coordination with Jeremy, printing of certificates, RSVP list","2014-09-25 21:43:51"
10555,"Laurel Dell WIM in Novato - double classes","2014-09-25 21:43:51"
10556,"Prepare RV Notes","2014-09-25 21:43:51"
10557,"obtained GW2S results from Team Leaders and inserted them into a spreadsheet","2014-09-25 21:43:51"
10558,"Novato TF meeting","2014-09-25 21:43:51"
10559,"Cascase Canyon Fied Trip","2014-09-25 21:43:51"
10560,"Daily e-mails and answering phone calls, interaction with staff at the office about the program implementation","2014-09-25 21:43:51"
10561,"Manor School Bike Rodeo","2014-09-25 21:43:51"
10562,"Prep work for Team Leader meeting, pack-up van, print and fill out certificates, copies of surveys, shopping at Trader Joes, set-up and clean-up and attended meeting","2014-09-25 21:43:51"
10563,"Survey follow-up calls, emails, TL calls, update spreadsheet update, faxt to Peggy","2014-09-25 21:43:51"
10564,"Instructor Teens Go Green ride","2014-09-25 21:43:51"
10565,"Instructor in training Helmet safety SLL","2014-09-25 21:43:51"
10566,"Spring survey, prep supplies","2014-09-25 21:43:51"
10567,"Scheudling communications with school contact, updating calendar","2014-09-25 21:43:51"
10568,"Davidson field trip instructor","2014-09-25 21:43:51"
10569,"Bike and to Stoll day- prep and send supplies, develop spreadsheet for tracking supplies","2014-09-25 21:43:51"
10570,"Scheduling staff, sending schools documents","2014-09-25 21:43:51"
10571,"MV Task Force Meeting, send requested materials to TL","2014-09-25 21:43:51"
10572,"Survey prep materials, mail, follow up calls , tracking spreadsheet","2014-09-25 21:43:51"
10573,"Green Ways promotion for Bike and Stroll to school","2014-09-25 21:43:51"
10574,"Scheduling Staff, classes, uhaul, blender, communications with schools and staff","2014-09-25 21:43:51"
10575,"Staff meeting TL lunch, contest data collection","2014-09-25 21:43:51"
10576,"Scheduling Staff, classes, uhaul, blender, communications with schools and staff, send WIM documents to schools, copy documents for schools","2014-09-25 21:43:51"
10577,"Team leader lunch- prep meeting supplies, order food, calls for RSVP","2014-09-25 21:43:51"
10578,"Instructor WIM","2014-09-25 21:43:51"
10579,"MV Task Force Notes, type notes, send","2014-09-25 21:43:51"
10580,"schedule staff, send reminders to schools, order supplies, update calendar","2014-09-25 21:43:51"
10581,"team leader lunch prep shopping, attend meeting","2014-09-25 21:43:51"
10582,"Surveys follow up calls","2014-09-25 21:43:51"
10583,"update contest spread sheet","2014-09-25 21:43:51"
10584,"update principal email list for surveys","2014-09-25 21:43:51"
10585,"call from IJ on bus programs article","2014-09-25 21:43:51"
10586,"Ross Valley Task Force meeting  organizing dixie task force, agenda for MV task force Fairfax charette, day 2","2014-09-25 21:43:51"
10587,"prepare april invoice and reports","2014-09-25 21:43:51"
10588,"teen meeting with Gwen and Aviva, review contests, plan for surveys, program development","2014-09-25 21:43:51"
10589,"meet with Superintendent of Kent School district on SchoolPool follow up on spring contests","2014-09-25 21:43:51"
10590,"Mill valley agenda Mill Valley Meeting follow up from meeting","2014-09-25 21:43:51"
10591,"phone meeting with Dave on travel plans, MCF reporting, SchoolPool research Americorp","2014-09-25 21:43:51"
10592,"talked with parent about issues with bullying on the bus","2014-09-25 21:43:51"
10593,"discussed agenda with task force chair","2014-09-25 21:43:51"
10594,"follow up from kentfieldmeeting","2014-09-25 21:43:51"
10595,"select projects for Caltrans RFP answer questions from Alta on Brookside agendas Novato and Dixie","2014-09-25 21:43:51"
10596,"discuss Americorp workers with CCNB and research budget errands","2014-09-25 21:43:51"
10597,"meeting with Laura and Peggy on team leader meeting, contsts, surveys staffing create team leader meeting agenda","2014-09-25 21:43:51"
10598,"MTC award","2014-09-25 21:43:51"
10599,"meeting with Olive principal and parentneighbors on safety issues on Peach Street","2014-09-25 21:43:51"
10600,"calls with David on MTC grant application develop concept outline","2014-09-25 21:43:51"
10601,"organizing files, tasks, calendar on the new computer set up invoice program","2014-09-25 21:43:51"
10602,"follow up tasks for Novato, Mill Valley, Ross Valley, Kentfield prep for dixie meeting dixie meeting","2014-09-25 21:43:51"
10603,"review copy for team leader certificates","2014-09-25 21:43:51"
10604,"review WIM set up document","2014-09-25 21:43:51"
10605,"meeting with Cool the Earth abou teaming up to t share volunteers next year follow up discuss MTC grant and their contribution.  Discuss pros and cons of collaboration","2014-09-25 21:43:51"
10606,"Prepare parent survey and write up newsletter item for Tam Valley","2014-09-25 21:43:51"
10607,"review mill Valley and Ross Valley notes.  Submit info to Ross for their bike plan","2014-09-25 21:43:51"
10608,"working with Deb on registration process and follow up on tasks","2014-09-25 21:43:51"
10609,"talked with CCNB  getting details about  Americorp workers","2014-09-25 21:43:51"
10610,"develop new budget for next year","2014-09-25 21:43:51"
10611,"discuss school registration process with Deb","2014-09-25 21:43:51"
10612,"meeting with TAM to discuss MTC grant and re configure outline develop grant","2014-09-25 21:43:51"
10613,"sort and enter survey status.","2014-09-25 21:43:51"
10614,"listen to crossing guard rant","2014-09-25 21:43:51"
10615,"scheduling staff meetings, admin questions on PTO, scraper bikes contact info,","2014-09-25 21:43:51"
10616,"Redwood sustainability fair loading materials, buying supplies for bike blender, setting up and running a booth , returning materials to office","2014-09-25 21:43:51"
10617,"Club meeting Miller Creek - planning bike field trip, getting feedback for the year.","2014-09-25 21:43:51"
10618,"WIM at Bahia","2014-09-25 21:43:51"
10619,"coordination of Wim, phone conversation with Gwen, bike blender, frames certificate,  coordinating MC field trip","2014-09-25 21:43:51"
10620,"WIM Park - Mill Valley","2014-09-25 21:43:51"
10621,"Rsearch on prizes for next year stickers, pencils, reflectors","2014-09-25 21:43:51"
10622,"buy gift cards and take out cash for raffle","2014-09-25 21:43:51"
10623,"WIM San Ramon","2014-09-25 21:43:51"
10624,"Meeting Gwen and Wendi , follow up meeting Gwen","2014-09-25 21:43:51"
10625,"Repair of blender bike - travel to Berkeley and back , budget proposal","2014-09-25 21:43:51"
10626,"Field trip Miller Creek","2014-09-25 21:43:51"
10627,"clearing and cleaning materials from the year","2014-09-25 21:43:51"
10628,"Ram print for estimates, bike power generator and other budget items, data entry with naomi, Pto hours and kaizer,","2014-09-25 21:43:51"
10629,"Biking to Redwood and Hall to pick up surveys and connect with admin for next yearRedwood","2014-09-25 21:43:51"
10630,"Updating budget proposal , teacher appreciation strategies,  documenting best tabeling practices,  developing our bronze, silver, gold program, upgrading the revolution spin, helping peggy with uploading  trailer and getting things for an event,  continuing to write up the summary for TGG 09-10, organzing the files and folders in the computer,","2014-09-25 21:43:51"
10631,"Safe routes team meeting and team meeting with Wendi and Gwen  follow up assignments i.e. e-mailing, documents, updating documents budget, writing art event draft,  researching info on art show location in north san Rafael, follow up conversation with Gwen","2014-09-25 21:43:51"
10632,"Summary of club work, art show document, budget proposal, meeting Gwen to discuss plans for next year, research for promotional materials., end of the year report , meeting youth arts director.","2014-09-25 21:43:51"
10633,"Meeting Wendi and Gwen and follow up with Gwen","2014-09-25 21:43:51"
10634,"Cleaning the office and organizing files in the server, copying material to take with me to israel,  finsihing thank you notes.","2014-09-25 21:43:51"
10635,", meeting gwen for finalizing tasks for the summer - how I can support, strategies for bike to school night.","2014-09-25 21:43:51"
10636,"Put new Green Ways docs online.","2014-09-25 21:43:51"
10637,"organize teaching materials, followup on bike repairs for ES fleet","2014-09-25 21:43:51"
10638,"WIM - Bahia Vista - 40 students","2014-09-25 21:43:51"
10639,"Edna Maguire, Bahia Vista, San Ramon, Park, San Ramon","2014-09-25 21:43:51"
10640,"Trucktrailer logistics, extra bikes for Bahia Vista,","2014-09-25 21:43:51"
