TimeLogProperty_ID,TimeLog_IDRef,ProjPropEnum_IDRef
3631,18183,38
3632,18184,23
3633,18185,23
3634,18188,23
3635,18189,23
3636,18190,23
3637,18191,38
3638,18192,38
3639,18193,42
3640,18194,42
3641,18195,29
3642,18196,29
3643,18197,29
3644,18198,4
3645,18199,4
3646,18200,4
3647,18201,4
3648,18205,29
3649,18206,29
3650,18207,29
3651,18208,29
3652,18209,4
3653,18210,4
3654,18211,4
3655,18212,4
3656,18213,4
3657,18214,42
3658,18215,42
3659,18216,42
3660,18219,23
3661,18220,23
3662,18221,23
3663,18222,38
3664,18229,42
3665,18230,42
3666,18231,42
3667,18232,29
3668,18233,29
3669,18236,38
3670,18237,38
3671,18238,38
3672,18239,4
3673,18240,4
3674,18241,4
3675,18242,43
3676,18243,23
3677,18248,38
3678,18249,4
3679,18250,4
3680,18251,4
3681,18252,29
3682,18253,29
3683,18254,29
3684,18255,42
3685,18258,55
3686,18259,55
3687,18260,55
3688,18261,33
3689,18262,33
3690,18263,33
3691,18268,55
3692,18269,55
3693,18270,55
3694,18271,55
3695,18272,55
3696,18273,55
3697,18274,55
3698,18275,55
3699,18278,5
3700,18279,5
3701,18281,19
3702,18282,19
3703,18283,17
3704,18284,17
3705,18285,32
3706,18286,32
3707,18287,32
3708,18288,32
3709,18291,3
3710,18292,3
3711,18293,55
3712,18294,55
3713,18295,55
3714,18296,55
3715,18297,70
3716,18298,70
3717,18299,5
3718,18300,5
3719,18301,5
3720,18303,17
3721,18308,32
3722,18309,32
3723,18310,17
3724,18361,55
3725,18369,91
3726,18380,4
3727,18381,33
3728,18382,55
3729,18383,17
3730,18405,32
3731,18406,32
3732,18460,88
3733,18470,11
3734,18474,91
3735,18496,91
3736,18531,69
3737,18532,5
3738,18587,14
3739,18598,51
3740,18599,51
3741,18600,84
3742,18601,51
3743,18602,51
3744,18603,51
3745,18619,2
3746,18620,2
3747,18621,84
3748,18624,3
3749,18625,84
3750,18626,19
3751,18630,1
3752,18631,19
3753,18632,19
3754,18641,84
3755,18642,27
3756,18643,5
3757,18644,42
3758,18645,29
3759,18646,29
3760,18649,38
3761,18650,23
3762,18651,4
3763,18653,29
3764,18654,29
3765,18655,29
3766,18659,42
3767,18660,42
3768,18661,38
3769,18662,38
3770,18663,38
3771,18664,4
3772,18665,4
3773,18666,4
3774,18668,23
3775,18670,38
3776,18671,38
3777,18672,29
3778,18673,29
3779,18674,29
3780,18675,29
3781,18676,4
3782,18677,4
3783,18678,4
3784,18679,42
3785,18680,42
3786,18681,23
3787,18683,4
3788,18684,4
3789,18685,38
3790,18686,38
3791,18690,29
3792,18691,29
3793,18692,42
3794,18693,42
3795,18694,27
3796,18696,23
3797,18698,29
3798,18701,29
3799,18702,42
3800,18703,4
3801,18705,32
3802,18706,32
3803,18707,70
3804,18708,70
3805,18709,70
3806,18712,3
3807,18713,3
3808,18714,3
3809,18715,3
3810,18719,51
3811,18720,51
3812,18721,51
3813,18722,51
3814,18723,59
3815,18724,59
3816,18725,59
3817,18726,20
3818,18727,20
3819,18728,28
3820,18729,28
3821,18730,59
3822,18731,59
3823,18732,3
3824,18733,3
3825,18737,1
3826,18738,19
3827,18739,19
3828,18740,19
3829,18741,1
3830,18742,1
3831,18743,1
3832,18744,1
3833,18745,1
3834,18746,1
3835,18747,27
3836,18748,5
3837,18749,14
3838,18750,28
3839,18751,28
3840,18752,51
3841,18753,51
3842,18775,91
3843,18805,91
3844,18807,89
3845,18814,14
3846,18821,70
3847,18822,69
3848,18823,3
3849,18824,1
3850,18825,19
3851,18826,27
3852,18827,14
3853,18828,53
3854,18860,5
3855,18861,88
3856,18862,88
3857,18863,14
3858,18868,51
3859,18896,11
3860,18897,85
3861,18916,59
3862,18942,89
3863,18962,25
3864,18967,50
3865,18997,25
3866,19004,50
3867,19005,2
3868,19006,1
3869,19021,23
3870,19022,4
3871,19023,4
3872,19028,4
3873,19029,23
3874,19030,23
3875,19031,29
3876,19032,29
3877,19033,29
3878,19036,59
3879,19059,25
3880,19060,25
3881,19061,25
3882,19062,50
3883,19063,50
3884,19064,2
3885,19065,2
3886,19076,53
3887,19077,2
3888,19078,1
3889,19096,89
3890,19119,89
3891,19132,50
3892,19133,1
3893,19136,25
3894,19148,1
3895,19224,89
3896,19232,85
3897,19515,29
3898,19527,4
3899,19528,4
3900,19529,7
3901,19530,38
3902,19535,43
3903,19537,23
3904,19538,4
3905,19540,42
3906,19658,88
3907,19704,91
3908,19775,7
3909,19808,11
3910,19809,31
3911,19810,31
3912,19818,16
3913,19819,16
3914,19821,10
3915,19822,11
3916,19830,29
3917,19831,29
3918,19833,42
3919,19837,4
3920,19838,4
3921,19839,7
3922,19840,7
3923,19845,38
3924,19846,43
3925,19847,30
3926,19851,7
3927,19853,42
3928,19860,30
3929,19861,30
3930,19862,30
3931,19863,4
3932,19864,4
3933,19868,29
3934,19869,29
3935,19870,29
3936,19871,42
3937,19872,42
3938,19881,23
3939,19882,23
3940,19883,23
3941,19884,26
3942,19890,23
3943,19891,23
3944,19892,23
3945,19893,23
3946,19894,42
3947,19895,42
3948,19896,42
3949,19897,42
3950,19904,4
3951,19905,4
3952,19906,4
3953,19907,4
3954,19910,28
3955,19911,43
3956,19912,43
3957,19913,43
3958,19914,63
3959,19915,18
3960,19916,70
3961,19917,70
3962,19918,70
3963,19919,30
3964,19923,46
3965,19924,23
3966,19925,23
3967,19926,23
3968,19930,29
3969,19931,29
3970,19932,29
3971,19933,4
3972,19934,4
3973,19935,4
3974,19940,42
3975,19942,43
3976,19945,29
3977,19946,29
3978,19947,29
3979,19948,4
3980,19949,4
3981,19950,4
3982,19951,23
3983,19952,63
3984,19955,42
3985,19956,42
3986,19957,42
3987,19958,28
3988,19965,23
3989,19966,23
3990,19967,23
3991,19968,23
3992,19969,23
3993,19974,4
3994,19979,30
3995,19984,30
3996,19988,30
3997,19989,30
3998,19995,23
3999,19998,23
4000,20004,23
4001,20010,43
4002,20012,29
4003,20030,41
4004,20031,4
4005,20032,4
4006,20033,4
4007,20036,16
4008,20037,1
4009,20039,16
4010,20119,4
4011,20125,29
4012,20126,30
4013,20127,29
4014,20130,29
4015,20133,7
4016,20145,1
4017,20147,16
4018,20148,43
4019,20152,83
4020,20153,14
4021,20155,16
4022,20185,88
4023,20216,88
4024,20231,16
4025,20261,88
4026,20318,88
4027,20391,49
4028,20397,32
4029,20398,32
4030,20399,32
4031,20400,31
4032,20406,55
4033,20407,55
4034,20408,32
4035,20409,11
4036,20410,49
4037,20411,49
4038,20412,49
4039,20415,31
4040,20416,31
4041,20417,11
4042,20418,11
4043,20419,11
4044,20420,11
4045,20421,21
4046,20426,10
4047,20427,11
4048,20434,31
4049,20435,49
4050,20436,7
4051,20439,42
4052,20441,29
4053,20442,23
4054,20450,29
4055,20451,29
4056,20452,29
4057,20453,29
4058,20454,29
4059,20462,4
4060,20463,4
4061,20464,4
4062,20465,4
4063,20466,4
4064,20469,42
4065,20470,42
4066,20471,23
4067,20472,23
4068,20475,29
4069,20476,29
4070,20477,29
4071,20478,29
4072,20479,29
4073,20480,4
4074,20481,4
4075,20482,4
4076,20483,4
4077,20484,4
4078,20485,23
4079,20491,42
4080,20495,63
4081,20497,29
4082,20502,4
4083,20503,4
4084,20505,23
4085,20507,29
4086,20515,4
4087,20516,4
4088,20517,64
4089,20520,4
4090,20526,28
4091,20530,30
4092,20538,23
4093,20547,29
4094,20548,29
4095,20549,29
4096,20550,29
4097,20570,43
4098,20578,64
4099,20582,41
4100,20583,49
4101,20584,50
4102,20585,32
4103,20586,32
4104,20587,32
4105,20588,32
4106,20589,31
4107,20590,11
4108,20592,49
4109,20593,49
4110,20595,32
4111,20596,32
4112,20597,32
4113,20598,29
4114,20599,21
4115,20602,11
4116,20603,32
4117,20604,11
4118,20609,38
4119,20610,38
4120,20615,4
4121,20645,91
4122,20646,91
4123,20647,91
4124,20648,91
4125,20660,42
4126,20661,49
4127,20664,4
4128,20666,55
4129,20670,4
4130,20674,32
4131,20675,32
4132,20676,32
4133,20677,21
4134,20684,16
4135,20697,88
4136,20698,88
4137,20699,88
4138,20723,51
4139,20814,70
4140,20819,28
4141,20820,30
4142,20821,30
4143,20827,70
4144,20834,28
4145,20835,43
4146,20836,43
4147,20841,43
4148,20842,43
4149,20843,43
4150,20844,70
4151,20845,70
4152,20846,70
4153,20853,28
4154,20854,64
4155,20859,43
4156,20860,43
4157,20861,28
4158,20862,28
4159,20863,28
4160,20864,28
4161,20874,11
4162,20877,9
4163,20878,49
4164,20879,11
4165,20886,38
4166,20891,10
4167,20902,10
4168,20904,15
4169,20909,7
4170,20910,26
4171,20911,4
4172,20913,42
4173,20914,4
4174,20915,4
4175,20916,4
4176,20917,4
4177,20919,42
4178,20920,42
4179,20921,42
4180,20925,64
4181,20928,29
4182,20929,29
4183,20931,23
4184,20932,23
4185,20935,4
4186,20936,4
4187,20939,29
4188,20945,64
4189,20946,4
4190,20947,4
4191,20949,42
4192,20955,4
4193,20957,42
4194,20959,92
4195,20960,4
4196,20961,29
4197,20964,7
4198,20971,4
4199,20972,28
4200,20973,4
4201,20984,43
4202,20990,43
4203,20998,70
4204,21001,28
4205,21002,64
4206,21008,28
4207,21012,11
4208,21013,11
4209,21014,38
4210,21015,38
4211,21016,49
4212,21017,49
4213,21020,11
4214,21022,10
4215,21023,10
4216,21026,38
4217,21027,7
4218,21029,7
4219,21034,11
4220,21036,7
4221,21037,7
4222,21038,49
4223,21039,10
4224,21040,49
4225,21041,11
4226,21042,49
4227,21057,89
4228,21062,89
4229,21063,89
4230,21064,88
4231,21069,89
4232,21070,89
4233,21071,89
4234,21089,89
4235,21090,89
4236,21109,30
4237,21110,4
4238,21133,88
4239,21144,88
4240,21157,7
4241,21158,10
4242,21160,11
4243,21161,11
4244,21249,70
4245,21251,28
4246,21252,28
4247,21253,28
4248,21254,43
4249,21255,30
4250,21256,30
4251,21266,43
4252,21274,43
4253,21275,43
4254,21277,17
4255,21278,17
4256,21279,70
4257,21280,70
4258,21286,4
4259,21287,11
4260,21288,11
4261,21289,11
4262,21290,11
4263,21291,11
4264,21294,32
4265,21295,32
4266,21300,7
4267,21301,7
4268,21302,39
4269,21303,39
4270,21304,39
4271,21305,39
4272,21312,39
4273,21313,39
4274,21314,39
4275,21323,4
4276,21324,4
4277,21325,4
4278,21326,4
4279,21327,42
4280,21328,42
4281,21330,70
4282,21336,29
4283,21337,23
4284,21340,29
4285,21341,29
4286,21342,23
4287,21343,4
4288,21344,4
4289,21354,4
4290,21358,29
4291,21366,70
4292,21378,43
4293,21390,17
4294,21398,7
4295,21399,20
4296,21401,32
4297,21403,32
4298,21404,7
4299,21407,4
4300,21409,10
4301,21410,10
4302,21411,20
4303,21412,7
4304,21417,20
4305,21419,10
4306,21420,10
4307,21421,20
4308,21428,32
4309,21429,32
4310,21430,4
4311,21431,32
4312,21483,4
4313,21485,23
4314,21487,4
4315,21488,20
4316,21490,32
4317,21502,60
4318,21581,30
4319,21582,30
4320,21585,28
4321,21586,28
4322,21589,70
4323,21602,28
4324,21603,28
4325,21604,30
4326,21605,43
4327,21606,43
4328,21611,43
4329,21612,43
4330,21614,30
4331,21621,33
4332,21628,33
4333,21643,33
4334,21652,4
4335,21653,4
4336,21655,29
4337,21656,29
4338,21660,42
4339,21667,29
4340,21668,29
4341,21669,29
4342,21670,4
4343,21671,4
4344,21672,4
4345,21673,4
4346,21674,4
4347,21680,24
4348,21681,24
4349,21682,4
4350,21684,29
4351,21686,24
4352,21687,24
4353,21688,24
4354,21691,70
4355,21692,70
4356,21695,42
4357,21696,42
4358,21697,4
4359,21698,4
4360,21699,29
4361,21700,29
4362,21710,42
4363,21711,23
4364,21712,4
4365,21713,4
4366,21716,30
4367,21717,28
4368,21718,28
4369,21730,70
4370,21732,24
4371,21770,43
4372,21771,4
4373,21772,33
4374,21773,33
4375,21781,4
4376,21782,4
4377,21783,4
4378,21785,4
4379,21786,4
4380,21787,10
4381,21789,10
4382,21792,39
4383,21794,10
4384,21795,10
4385,21827,91
4386,21846,91
4387,21847,91
4388,21852,59
4389,21856,4
4390,21857,4
4391,21861,2
4392,21862,4
4393,21905,4
4394,21906,4
4395,22035,30
4396,22036,70
4397,22040,43
4398,22043,64
4399,22044,16
4400,22048,50
4401,22049,50
4402,22050,19
4403,22052,17
4404,22066,19
4405,22067,19
4406,22068,33
4407,22081,19
4408,22082,19
4409,22083,64
4410,22084,64
4411,22085,64
4412,22087,33
4413,22089,50
4414,22091,64
4415,22092,64
4416,22093,64
4417,22096,29
4418,22097,29
4419,22098,29
4420,22099,4
4421,22100,4
4422,22101,4
4423,22107,30
4424,22110,4
4425,22111,4
4426,22112,4
4427,22113,29
4428,22114,42
4429,22115,42
4430,22116,64
4431,22117,23
4432,22118,23
4433,22121,64
4434,22122,29
4435,22123,29
4436,22126,29
4437,22127,29
4438,22131,64
4439,22133,16
4440,22138,23
4441,22139,23
4442,22140,42
4443,22141,42
4444,22143,29
4445,22144,29
4446,22145,29
4447,22149,4
4448,22150,4
4449,22155,64
4450,22156,64
4451,22157,64
4452,22158,64
4453,22160,42
4454,22161,4
4455,22162,4
4456,22164,64
4457,22165,64
4458,22229,43
4459,22238,24
4460,22239,17
4461,22240,17
4462,22243,24
4463,22244,17
4464,22254,33
4465,22258,16
4466,22260,16
4467,22262,16
4468,22263,16
4469,22264,24
4470,22265,16
4471,22266,16
4472,22267,17
4473,22281,91
4474,22282,91
4475,22305,91
4476,22306,91
4477,22307,91
4478,22361,88
4479,22398,88
4480,22460,88
4481,22461,88
4482,22463,91
4483,22464,91
4484,22502,88
4485,22518,30
4486,22519,30
4487,22520,70
4488,22521,70
4489,22523,70
4490,22524,43
4491,22530,28
4492,22545,28
4493,22546,28
4494,22547,28
4495,22548,70
4496,22553,30
4497,22554,30
4498,22555,30
4499,22556,26
4500,22558,28
4501,22566,28
4502,22578,26
4503,22580,60
4504,22581,60
4505,22582,59
4506,22583,59
4507,22584,59
4508,22588,21
4509,22590,5
4510,22591,5
4511,22592,21
4512,22601,59
4513,22602,21
4514,22603,21
4515,22606,27
4516,22607,27
4517,22617,27
4518,22618,25
4519,22619,60
4520,22623,5
4521,22629,25
4522,22630,25
4523,22637,4
4524,22638,4
4525,22640,23
4526,22641,23
4527,22644,43
4528,22645,43
4529,22646,43
4530,22647,4
4531,22648,4
4532,22650,4
4533,22651,42
4534,22652,42
4535,22654,23
4536,22657,4
4537,22658,4
4538,22660,4
4539,22661,29
4540,22664,30
4541,22665,17
4542,22668,42
4543,22669,64
4544,22671,23
4545,22672,4
4546,22674,42
4547,22675,42
4548,22677,4
4549,22679,29
4550,22692,64
4551,22693,64
4552,22694,4
4553,22695,4
4554,22700,70
4555,22701,23
4556,22707,64
4557,22711,28
4558,22712,23
4559,22713,23
4560,22714,23
4561,22715,23
4562,22716,4
4563,22717,4
4564,22718,4
4565,22719,4
4566,22729,64
4567,22730,64
4568,22731,64
4569,22732,17
4570,22733,17
4571,22735,69
4572,22740,4
4573,22741,4
4574,22746,64
4575,22747,97
4576,22748,43
4577,22749,17
4578,22750,63
4579,22751,63
4580,22752,43
4581,22753,43
4582,22754,39
4583,22797,17
4584,22798,64
4585,22801,28
4586,22805,23
4587,22806,64
4588,22808,23
4589,22809,17
4590,22812,17
4591,22813,44
4592,22824,84
4593,22826,84
4594,22827,84
4595,22828,63
4596,22831,63
4597,22834,63
4598,22835,63
4599,22836,43
4600,22837,63
4601,22843,70
4602,22844,70
4603,22845,70
4604,22846,70
4605,22847,70
4606,22849,70
4607,22851,70
4608,22852,70
4609,22853,43
4610,22854,43
4611,22856,25
4612,22858,70
4613,22859,43
4614,22860,43
4615,22861,43
4616,22883,86
4617,22886,86
4618,22895,86
4619,22916,16
4620,22925,86
4621,22931,4
4622,22932,4
4623,22933,43
4624,22934,4
4625,22935,43
4626,22936,63
4627,22937,43
4628,22938,63
4629,22940,17
4630,22941,17
4631,22943,43
4632,22944,4
4633,22945,70
4634,22946,70
4635,22947,70
4636,22949,43
4637,22950,43
4638,22951,4
4639,22998,70
4640,23141,70
4641,23142,70
4642,23143,43
4643,23149,28
4644,23150,28
4645,23153,28
4646,23161,30
4647,23162,30
4648,23163,30
4649,23169,43
4650,23175,43
4651,23176,43
4652,23177,70
4653,23178,30
4654,23179,30
4655,23180,28
4656,23181,28
4657,23191,69
4658,23195,69
4659,23196,69
4660,23197,20
4661,23198,51
4662,23202,69
4663,23205,27
4664,23206,21
4665,23209,14
4666,23211,55
4667,23212,21
4668,23217,27
4669,23218,51
4670,23221,19
4671,23222,14
4672,23223,14
4673,23230,29
4674,23231,42
4675,23235,42
4676,23236,42
4677,23237,29
4678,23238,29
4679,23244,23
4680,23245,4
4681,23246,4
4682,23249,42
4683,23250,42
4684,23252,29
4685,23253,29
4686,23255,23
4687,23256,23
4688,23257,18
4689,23258,18
4690,23260,42
4691,23261,42
4692,23262,43
4693,23263,43
4694,23266,29
4695,23267,4
4696,23268,30
4697,23269,28
4698,23273,29
4699,23274,29
4700,23275,29
4701,23276,4
4702,23277,4
4703,23279,4
4704,23280,4
4705,23281,30
4706,23282,30
4707,23284,4
4708,23285,4
4709,23287,29
4710,23288,29
4711,23289,4
4712,23290,4
4713,23291,4
4714,23293,64
4715,23294,30
4716,23295,42
4717,23299,23
4718,23300,42
4719,23301,42
4720,23302,64
4721,23304,29
4722,23310,51
4723,23311,63
4724,23312,56
4725,23313,63
4726,23314,84
4727,23315,19
4728,23316,17
4729,23321,44
4730,23323,64
4731,23324,64
4732,23325,23
4733,23329,70
4734,23330,30
4735,23333,30
4736,23334,30
4737,23336,64
4738,23339,64
4739,23344,55
4740,23345,69
4741,23348,69
4742,23352,20
4743,23353,69
4744,23354,59
4745,23355,51
4746,23357,14
4747,23358,63
4748,23359,30
4749,23360,69
4750,23361,30
4751,23363,63
4752,23364,84
4753,23365,27
4754,23366,14
4755,23367,19
4756,23368,17
4757,23370,63
4758,23371,63
4759,23372,63
4760,23373,30
4761,23374,20
4762,23375,27
4763,23395,86
4764,23396,86
4765,23407,86
4766,23408,86
4767,23409,86
4768,23426,69
4769,23427,42
4770,23428,4
4771,23429,43
4772,23430,4
4773,23431,43
4774,23432,4
4775,23433,30
4776,23434,43
4777,23435,27
4778,23437,4
4779,23478,20
4780,23479,17
4781,23480,20
4782,23481,63
4783,23482,63
4784,23483,19
4785,23484,17
4786,23551,86
4787,23582,28
4788,23583,28
4789,23584,43
4790,23585,43
4791,23597,70
4792,23607,28
4793,23627,28
4794,23628,30
4795,23632,28
4796,23633,43
4797,23635,70
4798,23636,2
4799,23637,2
4800,23644,13
4801,23645,13
4802,23646,1
4803,23647,55
4804,23649,55
4805,23650,55
4806,23651,55
4807,23652,13
4808,23657,60
4809,23658,5
4810,23659,5
4811,23661,51
4812,23662,51
4813,23663,31
4814,23673,50
4815,23674,50
4816,23675,69
4817,23678,15
4818,23680,29
4819,23681,29
4820,23682,23
4821,23683,23
4822,23688,42
4823,23689,42
4824,23692,43
4825,23694,29
4826,23695,4
4827,23698,29
4828,23699,4
4829,23702,29
4830,23703,29
4831,23704,44
4832,23705,29
4833,23706,29
4834,23707,4
4835,23708,61
4836,23712,29
4837,23713,29
4838,23714,4
4839,23716,42
4840,23717,42
4841,23718,42
4842,23719,29
4843,23720,23
4844,23721,23
4845,23723,4
4846,23724,43
4847,23726,29
4848,23727,4
4849,23728,4
4850,23731,42
4851,23732,42
4852,23733,42
4853,23735,29
4854,23738,4
4855,23739,23
4856,23740,23
4857,23741,42
4858,23742,42
4859,23743,29
4860,23744,4
4861,23745,61
4862,23750,84
4863,23751,30
4864,23752,30
4865,23753,30
4866,23754,25
4867,23755,5
4868,23756,51
4869,23757,31
4870,23758,4
4871,23759,50
4872,23760,15
4873,23764,30
4874,23766,29
4875,23767,70
4876,23770,42
4877,23771,70
4878,23772,42
4879,23773,70
4880,23774,84
4881,23776,2
4882,23777,30
4883,23781,1
4884,23782,30
4885,23784,25
4886,23785,30
4887,23786,70
4888,23787,2
4889,23788,70
4890,23789,28
4891,23790,13
4892,23791,51
4893,23792,67
4894,23793,31
4895,23798,5
4896,23800,4
4897,23801,4
4898,23805,26
4899,23806,84
4900,23807,55
4901,23808,30
4902,23809,51
4903,23810,31
4904,23811,15
4905,23818,55
4906,23819,55
4907,23826,89
4908,23827,89
4909,23833,89
4910,23836,91
4911,23840,89
4912,23849,25
4913,23851,25
4914,23861,91
4915,23871,91
4916,23872,91
4917,23875,86
4918,23876,86
4919,23880,42
4920,23881,4
4921,23882,70
4922,23883,70
4923,23884,29
4924,23885,29
4925,23886,5
4926,23888,42
4927,23889,31
4928,23890,70
4929,23891,4
4930,23892,70
4931,23893,70
4932,23894,4
4933,23895,70
4934,23896,15
4935,23897,70
4936,23908,25
4937,23916,88
4938,23936,50
4939,23940,50
4940,23954,86
4941,23955,86
4942,24027,89
4943,24028,89
4944,24029,91
4945,24030,91
4946,24039,86
4947,24048,43
4948,24049,28
4949,24050,28
4950,24051,28
4951,24062,30
4952,24063,30
4953,24064,30
4954,24068,28
4955,24077,13
4956,24079,13
4957,24080,13
4958,24081,59
4959,24082,69
4960,24084,33
4961,24085,33
4962,24089,13
4963,24090,2
4964,24091,5
4965,24092,1
4966,24097,30
4967,24099,43
4968,24100,28
4969,24101,28
4970,24102,29
4971,24103,4
4972,24104,4
4973,24107,42
4974,24108,29
4975,24109,42
4976,24110,42
4977,24111,42
4978,24112,4
4979,24115,23
4980,24116,29
4981,24117,44
4982,24118,2
4983,24122,42
4984,24123,4
4985,24124,30
4986,24130,13
4987,24131,69
4988,24132,69
4989,24134,14
4990,24135,39
4991,24136,33
4992,24139,26
4993,24140,2
4994,24142,43
4995,24147,43
4996,24149,28
4997,24150,69
4998,24151,26
4999,24154,1
5000,24155,1
5001,24158,14
5002,24159,1
5003,24160,39
5004,24162,33
5005,24163,25
5006,24169,33
5007,24170,14
5008,24188,91
5009,24189,91
5010,24190,91
5011,24192,86
5012,24201,4
5013,24202,33
5014,24203,25
5015,24225,88
5016,24226,88
5017,24227,88
5018,24241,55
5019,24242,14
5020,24243,13
5021,24244,69
5022,24245,10
5023,24246,33
5024,24325,88
5025,24353,86
5026,24361,86
5027,24472,30
5028,24577,86
5029,24578,86
5030,24579,86
5031,24636,86
5032,24637,86
5033,24645,88
5034,24698,10
5035,24699,10
5036,24700,10
5037,24703,20
5038,24704,20
5039,24707,10
5040,24708,10
5041,24709,10
5042,24710,10
5043,24711,20
5044,24712,10
5045,24713,10
5046,24714,20
5047,24722,16
5048,24746,10
5049,24747,20
5050,24749,4
5051,24750,4
5052,24751,29
5053,24752,42
5054,24753,42
5055,24755,23
5056,24757,30
5057,24758,42
5058,24762,42
5059,24763,29
5060,24767,42
5061,24768,42
5062,24769,42
5063,24770,23
5064,24773,30
5065,24774,30
5066,24775,42
5067,24776,4
5068,24777,4
5069,24778,29
5070,24779,29
5071,24782,42
5072,24783,23
5073,24784,42
5074,24785,30
5075,24787,42
5076,24788,4
5077,24789,30
5078,24793,23
5079,24796,23
5080,24797,42
5081,24799,42
5082,24800,42
5083,24801,43
5084,24802,4
5085,24803,4
5086,24804,4
5087,24809,4
5088,24810,4
5089,24811,30
5090,24812,29
5091,24813,42
5092,24815,4
5093,24816,10
5094,24817,70
5095,24819,11
5096,24824,4
5097,24825,4
5098,24826,70
5099,24836,42
5100,24837,42
5101,24838,28
5102,24839,43
5103,24841,70
5104,24843,16
5105,24844,16
5106,24846,70
5107,24847,28
5108,24849,70
5109,24850,70
5110,24851,70
5111,24852,70
5112,24853,70
5113,24872,4
5114,24873,43
5115,24876,70
5116,24878,4
5117,24880,4
5118,24881,4
5119,24898,86
5120,24899,86
5121,24934,91
5122,24940,91
5123,24946,4
5124,24947,4
5125,24948,11
5126,24950,42
5127,24951,16
5128,24952,43
5129,24954,51
5130,24962,4
5131,24964,7
5132,24965,4
5133,24966,4
5134,24973,89
5135,25023,88
5136,25024,88
5137,25065,86
5138,25079,91
5139,25150,88
5140,25153,91
5141,25160,21
5142,25162,23
5143,25163,41
5144,25164,41
5145,25165,7
5146,25166,33
5147,25168,29
5148,25169,33
5149,25171,21
5150,25178,21
5151,25179,10
5152,25180,10
5153,25183,10
5154,25184,10
5155,25192,20
5156,25193,20
5157,25194,42
5158,25199,42
5159,25200,16
5160,25201,16
5161,25202,16
5162,25207,16
5163,25208,30
5164,25209,4
5165,25210,23
5166,25212,4
5167,25213,29
5168,25214,42
5169,25216,42
5170,25219,29
5171,25220,42
5172,25221,42
5173,25225,29
5174,25228,29
5175,25231,29
5176,25232,42
5177,25233,30
5178,25234,42
5179,25235,30
5180,25238,29
5181,25239,4
5182,25242,42
5183,25243,42
5184,25244,29
5185,25246,29
5186,25247,42
5187,25248,29
5188,25249,42
5189,25250,23
5190,25251,4
5191,25252,30
5192,25253,30
5193,25254,30
5194,25255,4
5195,25256,42
5196,25257,29
5197,25258,29
5198,25262,42
5199,25263,42
5200,25264,29
5201,25266,21
5202,25267,10
5203,25268,42
5204,25271,29
5205,25273,70
5206,25274,70
5207,25275,41
5208,25276,70
5209,25277,70
5210,25278,41
5211,25279,41
5212,25280,41
5213,25281,41
5214,25282,23
5215,25283,23
5216,25284,23
5217,25287,41
5218,25288,70
5219,25289,21
5220,25292,21
5221,25293,10
5222,25294,42
5223,25295,21
5224,25296,21
5225,25297,29
5226,25298,29
5227,25303,49
5228,25304,41
5229,25307,70
5230,25308,70
5231,25309,42
5232,25310,20
5233,25311,70
5234,25313,70
5235,25314,70
5236,25315,70
5237,25319,70
5238,25323,28
5239,25324,23
5240,25326,70
5241,25327,23
5242,25328,23
5243,25330,20
5244,25331,20
5245,25337,16
5246,25338,20
5247,25356,91
5248,25357,91
5249,25358,91
5250,25359,91
5251,25360,91
5252,25368,91
5253,25396,10
5254,25399,11
5255,25400,42
5256,25401,4
5257,25403,4
5258,25404,4
5259,25408,4
5260,25409,4
5261,25410,41
5262,25411,4
5263,25415,23
5264,25416,23
5265,25417,21
5266,25418,10
5267,25419,10
5268,25424,89
5269,25425,88
5270,25433,42
5271,25437,23
5272,25447,3
5273,25454,23
5274,25455,42
5275,25477,91
5276,25478,91
5277,25484,90
5278,25539,49
5279,25540,73
5280,25541,33
5281,25542,33
5282,25543,7
5283,25545,21
5284,25549,29
5285,25550,42
5286,25554,6
5287,25556,43
5288,25558,6
5289,25563,29
5290,25564,29
5291,25565,29
5292,25566,70
5293,25573,30
5294,25574,42
5295,25575,29
5296,25576,29
5297,25577,29
5298,25578,70
5299,25579,42
5300,25580,43
5301,25581,42
5302,25582,29
5303,25583,29
5304,25584,29
5305,25585,30
5306,25586,30
5307,25587,42
5308,25588,42
5309,25592,29
5310,25593,29
5311,25595,70
5312,25596,6
5313,25597,6
5314,25598,6
5315,25599,29
5316,25600,29
5317,25601,42
5318,25602,30
5319,25603,30
5320,25605,41
5321,25606,42
5322,25607,21
5323,25608,49
5324,25609,7
5325,25610,21
5326,25611,32
5327,25612,32
5328,25613,32
5329,25614,32
5330,25615,33
5331,25616,71
5332,25617,32
5333,25618,32
5334,25619,71
5335,25620,71
5336,25621,7
5337,25624,71
5338,25625,7
5339,25626,7
5340,25628,15
5341,25630,15
5342,25632,15
5343,25635,31
5344,25638,21
5345,25639,26
5346,25641,23
5347,25642,23
5348,25643,21
5349,25651,7
5350,25653,49
5351,25655,7
5352,25657,32
5353,25658,32
5354,25661,33
5355,25662,33
5356,25664,42
5357,25665,70
5358,25666,49
5359,25673,70
5360,25674,7
5361,25675,7
5362,25676,49
5363,25680,86
5364,25684,86
5365,25689,86
5366,25692,86
5367,25695,86
5368,25707,86
5369,25727,43
5370,25728,41
5371,25729,42
5372,25730,21
5373,25731,43
5374,25734,7
5375,25735,7
